Product ID,Name,Category,Brand,Department,Retail Price,Unit Cost,Product Profit Margin,Product Profit Margin (%),Total Sales
19779,ecko unltd. Men's Weekend Warrior Shawl Cardigan,Sweaters,Ecko Unltd.,Men,59.5,29.63,29.87,50.2,416.5
22805,O'Neill Men's Trapper Shorts,Shorts,O'Neill,Men,59.5,31,28.5,47.9,178.5
27850,Volcom Men's Gunshot Board Short,Swim,Volcom,Men,59.5,35.46,24.04,40.4,238
27514,Oneill Men's Hybrid Freak Boardshort,Swim,O'Neill,Men,59.5,34.03,25.47,42.81,178.5
15100,Everly Grey Women's Maternity Nicole Scoop Neck Dress,Maternity,Everly Grey,Women,59.5,26,33.5,56.3,178.5
20959,DC Men's DC Loose Denim Pant,Jeans,DC,Men,59.5,29.33,30.17,50.71,357
1054,Roxy Juniors Elm Stripe Pull Over Sweater,Sweaters,Roxy,Women,59.5,28.92,30.58,51.39,178.5
28134,Element Fatal Eco Board Short - Men's,Swim,Element,Men,59.5,35.16,24.34,40.91,357
27953,Oneill Men's Jordy Hybrid Boardshort,Swim,O'Neill,Men,59.5,37.49,22.01,36.99,595
3620,Quiksilver Elbow Patcher Crew Sweatshirt - Women's,Dresses,Quiksilver,Women,59.5,29.63,29.87,50.2,714
22980,Fox Men's Slambozo Novelty Cargo Short,Shorts,Fox,Men,59.5,27.19,32.31,54.3,654.5
23175,Fox Slambozo Cargo Short Printed,Shorts,Fox,Men,59.5,28.08,31.42,52.81,773.5
17437,Vans Everett Hoodie Concrete Heather Mens,Fashion Hoodies & Sweatshirts,Vans,Men,59.5,31.36,28.14,47.29,238
15033,A Pea in the Pod: Long Sleeve Cuffed Maternity Cardigan,Maternity,A Pea in the Pod,Women,59.5,27.19,32.31,54.3,238
23,Lucky Brand Women's Plus-Size Stripe Gayle Henley,Tops & Tees,Lucky Brand,Women,59.5,35.58,23.92,40.2,178.5
27977,Quiksilver Waterman Mens Cypher Wraparound Board Short,Swim,Quiksilver,Men,59.5,33.5,26,43.7,357
20806,Rocawear Men's R Plus Regular Fit Core Jean,Jeans,Rocawear,Men,59.5,32.19,27.31,45.9,357
27903,Hurley Men's Motion Phantom Boardshort,Swim,Hurley,Men,59.5,38.26,21.24,35.7,238
1874,Roxy Juniors Tequila Shirt,Fashion Hoodies & Sweatshirts,Roxy,Women,59.5,30.46,29.04,48.81,297.5
21382,Hurley Juniors 81 Skinny Legging,Jeans,Hurley,Men,59.5,32.96,26.54,44.61,476
19580,Hurley Hanger Sweater - Men's,Sweaters,Hurley,Men,59.5,31.24,28.26,47.5,476
15231,A Pea in the Pod: Convertible Sleeve Pleated Maternity Shirt,Maternity,A Pea in the Pod,Women,59.5,24.22,35.28,59.29,238
17147,ecko unltd. Men's Intarsia Printed Hoodie,Fashion Hoodies & Sweatshirts,Ecko Unltd.,Men,59.5,30.64,28.86,48.5,297.5
14966,A Pea in the Pod: Short Sleeve Scoop Neck Variegated Stripe Maternity T Shirt,Maternity,A Pea in the Pod,Women,59.5,24.4,35.1,58.99,238
21484,True Nation Big & Tall Relaxed-Fit Jeans,Jeans,,Men,59.5,30.29,29.21,49.09,357
1822,Roxy Glacier Hoodie,Fashion Hoodies & Sweatshirts,Roxy,Women,59.5,26.3,33.2,55.8,297.5
653,Calvin Klein Jeans Women's Studded Drape Neck Knit Top,Tops & Tees,Calvin Klein Jeans,Women,59.5,32.25,27.25,45.8,357
2092,Rip Curl Juniors Alpine Pullover,Fashion Hoodies & Sweatshirts,Rip Curl,Women,59.5,30.34,29.16,49.01,357
1931,Hurley Juniors Cancun Fleece Pullover,Fashion Hoodies & Sweatshirts,Hurley,Women,59.5,28.68,30.82,51.8,297.5
23553,Hurley Men's Zurich Trouser Walkshort,Shorts,Hurley,Men,59.5,31.42,28.08,47.19,416.5
17660,RUDE Quilted Coated Black Bomber Jacket,Fashion Hoodies & Sweatshirts,Hot Topic,Men,59.5,31.59,27.91,46.91,119
18024,Element Santa Fe Pullover Hoodie - Men's,Fashion Hoodies & Sweatshirts,Element,Men,59.5,34.81,24.69,41.5,238
23486,Element Grid Hybrid Short - Men's,Shorts,Element,Men,59.5,29.69,29.81,50.1,178.5
14877,A Pea in the Pod: Long Sleeve Cascade Maternity Cardigan,Maternity,A Pea in the Pod,Women,59.5,28.68,30.82,51.8,178.5
86,Lucky Brand Women's Plus-Size Paisley Fux Wrap Top,Tops & Tees,Lucky Brand,Women,59.5,33.32,26.18,44,357
2135,Fox Womens Juniors Trials Pullover Hoody Sweater,Fashion Hoodies & Sweatshirts,Fox,Women,59.5,28.8,30.7,51.6,297.5
19004,Marc Ecko Cut & Sew Men's Armband Shawl Rib Sweater,Sweaters,Marc Ecko Cut & Sew,Men,59.5,32.07,27.43,46.1,297.5
27575,Volcom Men's 6 Way Stretch Stripe Boardshort,Swim,Volcom,Men,59.5,33.2,26.3,44.2,595
17709,G by GUESS Mayer Solid Hoodie,Fashion Hoodies & Sweatshirts,G by GUESS,Men,59.5,35.16,24.34,40.91,178.5
27475,Oneill Men's Traveler,Swim,O'Neill,Men,59.5,32.78,26.72,44.91,595
27917,Rusty Men's Wanderer Shorts,Swim,Rusty,Men,59.5,35.7,23.8,40,297.5
27665,O'neill Men's Superfreak Board Short,Swim,O'Neill,Men,59.5,34.87,24.63,41.39,535.5
17371,DC Men's Thresher Fullzip Fleece Sweater,Fashion Hoodies & Sweatshirts,DC,Men,59.5,32.84,26.66,44.81,297.5
23223,Quiksilver Waterman Men's Plantation 2 Walkshort,Shorts,Quiksilver,Men,59.5,28.02,31.48,52.91,297.5
23454,Rip Curl Men's Mirage Walk Short,Shorts,Rip Curl,Men,59.5,32.61,26.89,45.19,178.5
343,Lucky Brand Women's Lace Shadows Hera Top,Tops & Tees,Lucky Brand,Women,59.5,34.21,25.29,42.5,416.5
21717,IZOD Men's American Chino Pleated Metrix Fit Pant,Pants,IZOD,Men,59.5,27.25,32.25,54.2,178.5
27896,Volcom Men's Ingelater Board Short,Swim,Volcom,Men,59.5,38.02,21.48,36.1,357
22160,Perry Ellis Men's Premium Tailored Modern Fit Flat Front Solid Pant,Pants,Perry Ellis,Men,59.5,25.88,33.62,56.5,178.5
441,Lucky Brand Women's Paisley Tilly Top,Tops & Tees,Lucky Brand,Women,59.5,31.06,28.44,47.8,59.5
5502,Calvin Klein Women's Colored Bowery,Pants & Capris,Calvin Klein,Women,59.52,33.09,26.43,44.41,297.6
1375,Calvin Klein Jeans Women's Open Cardigan Sweater with Fringe,Sweaters,Calvin Klein Jeans,Women,59.52,28.27,31.25,52.5,595.2
7376,Kenneth Cole Women's High Waisted Pencil Skirt,Skirts,Kenneth Cole,Women,59.52,26.61,32.91,55.29,595.2
21695,Carhartt Men's Canvas Utility Cargo Pant,Pants,Carhartt,Men,59.57,26.87,32.7,54.89,357.42
17344,Carhartt Men's Series 1889 Zip Hoodie,Fashion Hoodies & Sweatshirts,Carhartt,Men,59.57,33,26.57,44.6,238.28
13743,Ralph by Ralph Lauren Women's 0RA4004 Aviator Sunglasses,Accessories,Ralph by Ralph Lauren,Women,59.58,22.64,36.94,62,238.32
15498,Ralph by Ralph Lauren Women's 0RA4004 Aviator Sunglasses,Plus,Ralph by Ralph Lauren,Women,59.58,26.87,32.71,54.9,536.22
1575,Roxy Juniors Glacial Zip Front Hoodie,Fashion Hoodies & Sweatshirts,Roxy,Women,59.59,27.65,31.94,53.6,357.54
19006,Original Penguin Men's Long Sleeve Raglan Donegal Sweater,Sweaters,Original Penguin,Men,59.63,31.37,28.26,47.39,477.04
3650,Jessica Howard Women's Ditsy 3/4 Sleeve Jacket Dress,Dresses,Jessica Howard,Women,59.7,28.48,31.22,52.29,179.1
23872,Hee Grand Men's Winter-Thickened overcoat,Outerwear & Coats,Hee Grand,Men,59.71,23.88,35.83,60.01,597.1
3602,Rebecca Minkoff Women's Ponte Lori Dress,Dresses,Rebecca Minkoff,Women,59.74,29.63,30.11,50.4,597.4
6100,So Low Eclon High Impact Legging,Leggings,SOLOW,Women,59.75,36.87,22.88,38.29,239
27769,Hugo Boss Starfish Swim Shorts Turquoise,Swim,HUGO BOSS,Men,59.85,35.25,24.6,41.1,418.95
19680,Cotton Traders Big and Tall 1/4 Zip Chenille Sweater,Sweaters,Lord Daniel,Men,59.88,32.57,27.31,45.61,419.16
20448,Paul Malone Wedding Vest Set Black Red 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,Men,59.9,22.94,36.96,61.7,479.2
20444,Paul Malone Wedding Vest Set Black 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,Men,59.9,23.12,36.78,61.4,599
20445,Paul Malone Wedding Vest Set Champagne 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,Men,59.9,24.74,35.16,58.7,239.6
20049,Paul Malone Wedding Vest Set Royal Blue 4pcs Tuxedo Vest + Necktie + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,Men,59.9,21.14,38.76,64.71,179.7
16455,Royal Robbins Men's Desert Pucker Long Sleeve Top,Tops & Tees,Royal Robbins,Men,59.9,31.69,28.21,47.1,479.2
20009,Paul Malone Wedding Vest Set Solid Black 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,Men,59.9,21.68,38.22,63.81,658.9
7570,INC International Concepts Sequin Open Front Jacket,Blazers & Jackets,INC International Concepts,Women,59.93,25.05,34.88,58.2,359.58
16542,Columbia Men's Out And Back Long Sleeve Shirt,Tops & Tees,Columbia,Men,59.93,35.36,24.57,41,239.72
19131,Calvin Klein Jeans Men's Full-Zip Marl Cable Sweater,Sweaters,Calvin Klein Jeans,Men,59.94,28.17,31.77,53,299.7
19418,Cardigan Sweater Full Zip,Sweaters,Edwards Garment,Men,59.95,31.35,28.6,47.71,359.7
27222,Elvis Men's Lives Full Length Blue Bathrobe,Sleep & Lounge,Elvis,Men,59.95,21.82,38.13,63.6,359.7
20433,Men's Single Breasted Three Button Taupe Dress Suit,Suits & Sport Coats,Giorgio Cerruti,Men,59.95,22.3,37.65,62.8,659.45
12676,BraBag Buxom 2107 The Tosca Moulded Travel Bag (D to G cups) 2107,Intimates,Brabag,Women,59.95,31.17,28.78,48.01,359.7
4879,Carhartt Women's Womens Comfort Cord Jean,Jeans,Carhartt,Women,59.95,29.92,30.03,50.09,299.75
7131,Horny Toad Women's Chaka Skirt,Skirts,Horny Toad,Women,59.95,24.34,35.61,59.4,239.8
22566,Altamont Men's Davis Chino - Pants,Pants,Altamont,Men,59.95,26.98,32.97,55,539.55
18547,CEP Men's Compression Ski Socks,Active,CEP Compression Socks,Men,59.95,27.28,32.67,54.5,239.8
20429,Tuxedo Vest and Tie in Gold Pattern,Suits & Sport Coats,Henry Segal,Men,59.95,25.72,34.23,57.1,719.4
21215,Emerica Men's Hsu Saratoga Jean,Jeans,Emerica,Men,59.95,33.33,26.62,44.4,359.7
18186,Carhartt Men's Big-Tall Signature Logo Midweight Sweatshirt,Active,Carhartt,Men,59.95,28.18,31.77,52.99,719.4
21846,Altamont Men's Davis Slim Chino Pant,Pants,Altamont,Men,59.95,29.56,30.39,50.69,239.8
2762,Clouds Yoga Hot Pant by Teeki (eco-friendly!),Active,Teeki,Women,59.95,23.02,36.93,61.6,119.9
21844,Columbia Men's Cool Creek Stretch Cargo Pants,Pants,Columbia,Men,59.95,27.7,32.25,53.79,359.7
1180,Sweater - Corporate Twin Set,Sweaters,Edwards Garment,Women,59.95,28.78,31.17,51.99,479.6
2911,Horny Toad Women's Oblique Skirt,Active,Horny Toad,Women,59.95,26.62,33.33,55.6,299.75
12681,BraBag Buxom 2109 The Victoria Moulded Travel Bag (D to G cups) 2109,Intimates,Brabag,Women,59.95,34.47,25.48,42.5,539.55
16598,Tuxedo Shirt By Neil Allyn - 100% Cotton White with Laydown Collar and French Cuffs,Tops & Tees,Neil Allyn,Men,59.95,33.27,26.68,44.5,239.8
12757,TYR Sport Women's Solid Maxback Swim Suit,Swim,TYR,Women,59.95,22.78,37.17,62,179.85
1631,Volcom Juniors Porto Basic Long Hooded Full Zip,Fashion Hoodies & Sweatshirts,Volcom,Women,59.95,30.63,29.32,48.91,239.8
14514,Medela Maternity Support Belt #670MS,Maternity,Medela,Women,59.95,25.48,34.47,57.5,419.65
16249,Columbia Sportswear Blood and Guts Lightweight Long Sleeve Shirt,Tops & Tees,Columbia,Men,59.95,31.47,28.48,47.51,239.8
1884,Volcom Juniors Carpel Basic Hoodie,Fashion Hoodies & Sweatshirts,Volcom,Women,59.95,28.42,31.53,52.59,359.7
12682,Brag Bra Bag in Katie Pink Polka Dot For Cups D-FF Buxom,Intimates,The Brag Company,Women,59.95,32.31,27.64,46.11,359.7
17872,Diamond Supply - Mens Diamond All That NY Crewneck Sweater in Black,Fashion Hoodies & Sweatshirts,Diamond Chain,Men,59.95,34.23,25.72,42.9,359.7
19254,RVCA Men's Plate Sweater,Sweaters,RVCA,Men,59.95,32.55,27.4,45.7,299.75
22515,Eddie Bauer Relaxed Fit Legend Wash Cargo Pants,Pants,Eddie Bauer,Men,59.95,29.2,30.75,51.29,479.6
1559,Carhartt Women's Wylie Flannel Hoodie,Fashion Hoodies & Sweatshirts,Carhartt,Women,59.95,27.76,32.19,53.69,299.75
26315,Ibex Men's Zepher Wind Boxers,Underwear,Ibex,Men,59.95,30.27,29.68,49.51,59.95
17127,Harley-DavidsonÂ® Men's Screamin' Eagle Performance Medallion Hooded Sweatshirt. HARLMS0048,Fashion Hoodies & Sweatshirts,Harley-Davidson,Men,59.95,34.29,25.66,42.8,599.5
24633,Gold Toe Men's Rayon Fashion 3 Pack,Socks,Gold Toe,Men,59.95,36.93,23.02,38.4,479.6
21207,Ariat 9424 Men's M4 Low Rise Boot Tumbled,Jeans,,Men,59.95,30.75,29.2,48.71,299.75
28320,Men's Our Bestselling Italian Rabbit Fur Gloves By Fratelli Orsini Everyday,Accessories,Fratelli Orsini Everyday,Men,59.95,22.54,37.41,62.4,419.65
11472,New 6 Bone Hoop Slip w/ 5 Ruffles Bridal Petticoat Wedding Gown Slip (165DS),Intimates,Sweetheart Slips,Women,59.95,30.63,29.32,48.91,239.8
17710,Stussy - Mens Stock Felt Hoodie In Black,Fashion Hoodies & Sweatshirts,Stussy,Men,59.95,35.43,24.52,40.9,599.5
25407,Big & Tall Classic Tag-Free V-Neck T-Shirt - 6 Pack Value!,Underwear,Jockey,Men,59,30.56,28.44,48.2,354
16250,Nautica Men's Sun Drenched Colorblock Polo,Tops & Tees,Nautica,Men,59.5,30.46,29.04,48.81,357
24591,CEP Men's Running Progressive Compression Socks,Socks,CEP,Men,59.95,38.19,21.76,36.3,359.7
1358,Woolrich Natella Cardigan Sweater - Lambswool - Womens - Multi-color - Large,Sweaters,Woolrich,Women,59.95,26.02,33.93,56.6,479.6
14488,Medela Maternity Support Belt,Maternity,Medela,Women,59.95,25.9,34.05,56.8,359.7
20272,Men's Single Breasted 3 Button Black Super 150's Wool Feel Dress Suit,Suits & Sport Coats,Giorgio Cerruti,Men,59.95,25.66,34.29,57.2,599.5
17966,Famous Stars and Straps - Mens Action Pullover Hoodie in Charcoal Heather,Fashion Hoodies & Sweatshirts,Famous Stars and Straps,Men,59.95,34.23,25.72,42.9,239.8
18288,Columbia Men's Hart Mountain II Hoodie,Active,Columbia,Men,59.95,24.28,35.67,59.5,299.75
20105,Men's Single Breasted 3 Button Grey Super 150's Wool Feel Dress Suit,Suits & Sport Coats,Giorgio Cerruti,Men,59.95,24.16,35.79,59.7,419.65
1830,Womens Augustine by Dienzo Gothic Girl Tattoo Art Graphic Arts Zip-up Black Hoodie,Fashion Hoodies & Sweatshirts,Black Market-Lowbrow,Women,59.95,27.76,32.19,53.69,419.65
17102,Carhartt Men's Big-Tall Signature Logo Midweight Sweatshirt,Fashion Hoodies & Sweatshirts,Carhartt,Men,59.95,30.21,29.74,49.61,419.65
23641,Columbia Men's Steens Mountain Full Zip,Outerwear & Coats,Columbia,Men,59.95,25.78,34.17,57,359.7
22351,Rusty Men's Rally Pant,Pants,Rusty,Men,59.95,24.76,35.19,58.7,599.5
12635,BraBag Buxom 2106 The Tiffany Moulded Travel Bag (D to G cups) 2106,Intimates,Brabag,Women,59.95,29.68,30.27,50.49,239.8
1801,Gold Clear Fleur De Lis Wing Rhinestones Black Hoodie,Fashion Hoodies & Sweatshirts,stonepowerss,Women,59.95,26.62,33.33,55.6,479.6
20210,Men's Single Breasted Three Button Tan Dress Suit,Suits & Sport Coats,Giorgio Cerruti,Men,59.95,23.5,36.45,60.8,119.9
14820,Belly Bandit tummy wrap post pregnancy belly wrap maternity belt couture Plaid,Maternity,Belly Bandit,Women,59.95,27.4,32.55,54.3,179.85
20023,Men's Single Breasted Three Button Beige Dress Suit,Suits & Sport Coats,Giorgio Cerruti,Men,59.95,21.4,38.55,64.3,299.75
19847,Men's Single Breasted Two Button Navy Blazer,Suits & Sport Coats,Bolzano,Men,59.95,26.74,33.21,55.4,719.4
527,Under Armour Women's Base 2.0 1/4 Zip Shirt,Tops & Tees,Under Armour,Women,59.95,34.29,25.66,42.8,119.9
28231,Reef Plaid Conflict Board Shorts Rasta,Swim,Reef,Men,59.95,37.29,22.66,37.8,359.7
18276,CEP Men's Running Progressive Compression Socks,Active,CEP,Men,59.95,26.44,33.51,55.9,359.7
22752,Mountain Khakis Men's Teton Twill Short,Shorts,Mountain Khakis,Men,59.95,31.71,28.24,47.11,539.55
9799,Luxury Hooded White Color Adult bathrobes Unisex Velour Terry Mens and Womens Bathrobe 100% Terry cotton Bath robe,Sleep & Lounge,robesale,Women,59.95,36.03,23.92,39.9,359.7
7089,Horny Toad Jovie Long Short - Women's,Shorts,Horny Toad,Women,59.95,30.87,29.08,48.51,119.9
16539,Harley-DavidsonÂ® Men's Performance Short Sleeve Shirt. Embroidery. 99141-10VM,Tops & Tees,Harley-Davidson,Men,59.95,35.85,24.1,40.2,299.75
19585,Links Stitch V-Neck Cardigan,Sweaters,Edwards Garment,Men,59.95,28.36,31.59,52.69,299.75
24708,CEP Men's Compression Ski Socks,Socks,CEP Compression Socks,Men,59.95,38.31,21.64,36.1,299.75
16032,Billabong Oxlee Flannel Shirt - Long-Sleeve - Men's,Tops & Tees,Billabong,Men,59.95,33.27,26.68,44.5,119.9
18664,2XU Recovery Compression Leg Sleeves,Active,2XU,Men,59.95,25.84,34.11,56.9,119.9
5870,Tripp NYC - Womens Coming and Going Jean in Black/White,Leggings,Tripp NYC,Women,59.95,34.71,25.24,42.1,59.95
20872,Worn Men's Octane Jean,Jeans,Worn Jeans,Men,59.96,31.78,28.18,47,299.8
4270,Pajama Jeans Pajama Jeans As Seen On TV (80018),Jeans,Pajama Jeans,Women,59.96,31.42,28.54,47.6,239.84
19712,Lucky Brand Men's Cardigan Sweater Orange 7M50044-CIJ/810,Sweaters,Lucky Brand,Men,59.97,29.75,30.22,50.39,359.82
7280,Sutton Studio Women's Pull On Long Ponte Skirt,Skirts,Sutton Studio,Women,59.97,22.43,37.54,62.6,599.7
23049,Polo Ralph Lauren Men's Taylor Short Plaid Shorts Blue/Green/Red/Yellow,Shorts,Ralph Lauren,Men,59.97,31.06,28.91,48.21,419.79
23216,Polo Ralph Lauren Men's Gellar Fatigue Chino Cargo Shorts Gray,Shorts,Polo Ralph Lauren,Men,59.98,32.93,27.05,45.1,539.82
8353,Columbia Sportswear's Women's Benton Springs Sweater,Outerwear & Coats,Columbia,Women,59.98,24.53,35.45,59.1,419.86
21332,Xtreme Couture Men's Studded Flap Pocket Jeans-Dark Coated,Jeans,Xtreme Couture,Men,59.98,31.97,28.01,46.7,359.88
21482,Xtreme Couture Men's Studded Flap Pocket Jeans-Admiral,Jeans,Xtreme Couture,Men,59.98,30.11,29.87,49.8,419.86
18231,adidas Men's Response Tracksuit Jacket,Active,adidas,Men,59.98,22.79,37.19,62,239.92
14990,Motherhood Maternity: Sleeveless Faux Wrap Maternity Dress,Maternity,Motherhood Maternity,Women,59.98,29.27,30.71,51.2,419.86
23986,London Fog Men's Brookline Bonded Hipster,Outerwear & Coats,London Fog,Men,59.98,25.43,34.55,57.6,239.92
1776,Nike Women's USA Olympic London Hoodie Sweatshirt-Dark Navy/White,Fashion Hoodies & Sweatshirts,Nike,Women,59.98,30.65,29.33,48.9,299.9
15173,Motherhood Maternity: 3/4 Sleeve Side Ruched Maternity Dress,Maternity,Motherhood Maternity,Women,59.98,29.03,30.95,51.6,299.9
27339,MARRIKAS Unisex LARGE Egyptian Cotton BLACK ROBE,Sleep & Lounge,Marrikas,Men,59.99,26.04,33.95,56.59,299.95
13289,Womens Delta Burke Plus Size Tankini Swimsuit Skirtini Swimwear Black/White or Purple/Turq/Black 18-24,Swim,Delta Burke,Women,59.99,23.04,36.95,61.59,599.9
9513,Del Rossa Women's Hooded Footed Pajamas One Piece Pajamas with Zip-off Feet,Sleep & Lounge,Alexander Del Rossa,Women,59.99,33.77,26.22,43.71,419.93
1948,Crazyheads Cotton Black and White Stripe Panda Hoodie,Fashion Hoodies & Sweatshirts,Crazyheads,Women,59.99,28.86,31.13,51.89,419.93
20758,Kenneth Cole Men's Slim Cut Stretch Jean,Jeans,Kenneth Cole,Men,59.99,33.89,26.1,43.51,239.96
22535,Dockers Men's Limited Offer D2 Straight Fit 5 Pocket Twill Pant,Pants,Dockers,Men,59.99,25.74,34.25,57.09,419.93
18946,Calvin Klein Sportswear Men's V-Neck Staghorn Cable Sweater,Sweaters,Calvin Klein,Men,59.99,31.73,28.26,47.11,479.92
5354,Pull On Petite Pant in Black by Tribal,Pants & Capris,Tribal,Women,59.99,32.15,27.84,46.41,179.97
13511,Swim 365 Plus Size Solid blouson swimsuit top,Swim,Swim 365,Women,59.99,25.56,34.43,57.39,299.95
8418,Misses Black Hooded Peacoat Jacket,Outerwear & Coats,LabelShopper,Women,59.99,25.68,34.31,57.19,359.94
22736,Dickies Men's 13 Inch Inseam Loose Fit Striped Work Short With Multi Use Pocket,Shorts,Dickies,Men,59.99,32.09,27.9,46.51,299.95
27341,MARRIKAS Unisex LARGE Egyptian Cotton WHITE ROBE,Sleep & Lounge,Marrikas,Men,59.99,22.38,37.61,62.69,239.96
16418,UltraClub Men's Classic Wrinkle-Free Short-Sleeve Oxford Shirt. 8972,Tops & Tees,UltraClub,Men,59.99,30.77,29.22,48.71,599.9
22882,Dickies Men's Traditional Flat Front Work Short,Shorts,Dickies,Men,59.99,27.54,32.45,54.09,839.86
5382,Blue Banana - Skinny Combat Cargo Stretchy Pants,Pants & Capris,Blue Banana,Women,59.99,32.15,27.84,46.41,359.94
23724,SEAN JOHN Snorkel Down Toggle Parka Mens Coat Jacket Faux Fur Hood,Outerwear & Coats,Sean John,Men,59.99,26.52,33.47,55.79,659.89
501,Ralph Lauren Women Classic Fit Polo T-Shirt,Tops & Tees,Ralph Lauren,Women,59.99,33.65,26.34,43.91,599.9
22385,Dockers Men's Limited Offer D1 Anchor Khaki Pant,Pants,Dockers,Men,59.99,26.04,33.95,56.59,299.95
13479,Longitude Swimwear Paisley Floral Swimdress Style Swimsuit with Tummy Control,Swim,Longitude Swimwear,Women,59.99,24.06,35.93,59.89,719.88
22452,Dockers Men's Limited Offer D0 Skinny Fit Stripe Pant,Pants,Dockers,Men,59.99,29.58,30.41,50.69,479.92
7724,Mango Women's Biker BouclÃ© Jacket - Flu,Blazers & Jackets,MANGO,Women,59.99,20.88,39.11,65.19,419.93
22272,Dockers Men's Limited Offer D0 Skinny Fit Prince of Wales Plaid Pant,Pants,Dockers,Men,59.99,25.8,34.19,56.99,419.93
23844,NapolineTM Roman RockTM Design Genuine Leather Jacket (lg),Outerwear & Coats,Roger Enterprises,Men,59.99,28.5,31.49,52.49,539.91
5361,Pull on Petite Pant in Espresso by Tribal,Pants & Capris,Tribal,Women,59.99,31.55,28.44,47.41,659.89
19858,Men's Leather Western Blazer 2 Button Sports Coat Suit Jacket Styling and Timeless,Suits & Sport Coats,Rocky,Men,59.99,21.3,38.69,64.49,479.92
22116,Dockers Men's Limited Offer Slim Tapered Cargo Pant,Pants,Dockers,Men,59.99,27.18,32.81,54.69,419.93
21250,Cinch Mens Jeans MB90633001IND,Jeans,Cinch,Men,59.99,33.95,26.04,43.41,539.91
23283,Polo by Ralph Lauren Solid Khaki Flat Front Walking Shorts,Shorts,Ralph Lauren,Men,59.99,30.65,29.34,48.91,419.93
8510,Levi's Women's Trucker Jacket,Outerwear & Coats,Levi's,Women,59.99,27.72,32.27,53.79,179.97
18838,Tommy Hilfiger Men Shawl Collar Logo Classic Sweater Pullover,Sweaters,Tommy Hilfiger,Men,59.99,27.36,32.63,54.39,299.95
1653,District Threads Junior Ladies Vintage French Terry FullZip Hoodie. DT233,Fashion Hoodies & Sweatshirts,District Threads,Women,59.99,31.13,28.86,48.11,359.94
24101,ZeroXposur Men's Softshell Trek Jacket,Outerwear & Coats,ZeroXposur,Men,59.99,23.88,36.11,60.19,539.91
26999,MARRIKAS Unisex X-LARGE Egyptian Cotton BLACK ROBE,Sleep & Lounge,Marrikas,Men,59.99,21.3,38.69,64.49,599.9
5513,Jag Jeans Women's Jenna Slim Pant,Pants & Capris,JAG Jeans,Women,59.99,33.95,26.04,43.41,359.94
17898,Hee Grand Men's Cotton-Padded Full Zip Hooded Sweater Coat,Fashion Hoodies & Sweatshirts,Hee Grand,Men,59.99,35.57,24.42,40.71,299.95
28103,Bluefin Key West Boardshorts,Swim,Bluefin USA,Men,59.99,36.29,23.7,39.51,539.91
22834,Dickies Mens 13 Inch Regular Fit Shadow Stripe Short,Shorts,Dickies,Men,59.99,29.88,30.11,50.19,599.9
26822,Crossword Pajamas for Men,Sleep & Lounge,The Pajamagram Company,Men,59.99,23.76,36.23,60.39,299.95
20822,Wrangler Men's Retro Slim Bootcut Jean,Jeans,Wrangler,Men,59.99,29.28,30.71,51.19,359.94
19014,Pendleton Men's Manzanita 1/4 Zip Pullover,Sweaters,Pendleton,Men,59.99,29.16,30.83,51.39,359.94
23819,Weatherproof Men's Microfiber Classic Jacket,Outerwear & Coats,Weatherproof,Men,59.99,28.98,31.01,51.69,239.96
17693,Ed Hardy Christian Audigier Men's Basic Hoodie Sweatshirt 2012 Holiday,Fashion Hoodies & Sweatshirts,Ed Hardy,Men,59.99,30.23,29.76,49.61,599.9
19424,Calvin Klein Sportswear Men's Long Sleeve V-Neck Color Block Sweater,Sweaters,Calvin Klein,Men,59.99,32.27,27.72,46.21,419.93
24232,MO7 Most Official Seven Men's Wool Varsity Jacket Coat Faux Leather Sleeves,Outerwear & Coats,Most Official Seven,Men,59.99,25.86,34.13,56.89,539.91
17741,DC Higher Full-Zip Hoodie - Men's,Fashion Hoodies & Sweatshirts,DC,Men,59.99,34.97,25.02,41.71,359.94
22218,Dockers Men's Never Iron Essential Khaki D3 Classic Fit Flat Front Pant,Pants,Dockers,Men,59.99,25.26,34.73,57.89,479.92
16093,Columbia Sportswear Tamiami II Short Sleeve Shirt,Tops & Tees,Columbia,Men,59.99,32.69,27.3,45.51,359.94
16360,Polo Ralph Lauren Men The Interlock Shirt Custom Fit Pony Logo T-Shirt,Tops & Tees,Ralph Lauren,Men,59.99,33.29,26.7,44.51,419.93
9969,Flakey Flannel Pajamas,Sleep & Lounge,The Pajamagram Company,Women,59.99,38.09,21.9,36.51,299.95
23634,Kenneth Cole Men's Double Pocket Zip Jacket,Outerwear & Coats,Kenneth Cole,Men,59.99,26.46,33.53,55.89,359.94
20675,Wrangler Rugged Wear Men's Woodland Thermal Jean Night Brown,Jeans,Wrangler,Men,59.99,31.31,28.68,47.81,359.94
